year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,4,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",53.00,18.00,8.64,0.04,1.93,0.00,7.39,2.00,1.00,1589.00,666.00,3.00,193.00,0.00,727.00
2013,4,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",25.00,5.00,1.99,0.00,1.61,0.00,1.40,3.00,0.00,392.00,260.00,0.00,43.00,0.00,89.00
2013,4,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",247.00,43.00,13.69,0.35,8.72,0.00,20.24,1.00,0.00,3093.00,828.00,21.00,626.00,0.00,1618.00
2013,4,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",157.00,40.00,16.12,2.21,9.28,0.00,12.39,3.00,0.00,2925.00,930.00,193.00,582.00,0.00,1220.00
2013,4,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",240.00,57.00,20.56,0.00,12.04,0.00,24.41,1.00,1.00,3623.00,1285.00,0.00,755.00,0.00,1583.00
2013,4,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",25.00,12.00,3.23,0.00,2.12,0.00,6.64,1.00,0.00,1122.00,198.00,0.00,121.00,0.00,803.00
2013,4,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",34.00,8.00,4.62,0.00,1.00,0.00,2.38,0.00,0.00,329.00,172.00,0.00,78.00,0.00,79.00
2013,4,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60.00,16.00,4.76,0.96,4.95,0.00,5.34,1.00,0.00,892.00,207.00,41.00,188.00,0.00,456.00
2013,4,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",26.00,9.00,4.86,0.38,2.22,0.00,1.54,1.00,0.00,433.00,223.00,20.00,138.00,0.00,52.00
2013,4,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",46.00,9.00,3.79,0.00,1.15,0.00,4.06,1.00,0.00,959.00,371.00,0.00,56.00,0.00,532.00
2013,4,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",57.00,15.00,3.73,0.77,4.42,0.00,6.07,0.00,0.00,841.00,260.00,24.00,181.00,0.00,376.00
2013,4,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",37.00,6.00,2.21,0.00,0.30,0.00,3.49,1.00,0.00,580.00,161.00,0.00,14.00,0.00,405.00
2013,4,UA,United Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",22.00,5.00,0.07,0.00,1.00,0.00,3.93,3.00,0.00,441.00,8.00,0.00,40.00,0.00,393.00
2013,4,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",62.00,11.00,2.76,0.87,2.26,0.00,5.11,0.00,0.00,749.00,183.00,48.00,99.00,0.00,419.00
2013,4,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",29.00,11.00,3.44,1.00,0.28,0.20,6.09,0.00,0.00,920.00,265.00,143.00,15.00,10.00,487.00
2013,4,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",29.00,7.00,3.20,0.00,0.84,0.00,2.96,1.00,0.00,625.00,297.00,0.00,48.00,0.00,280.00
2013,4,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",27.00,10.00,4.25,0.50,1.62,0.00,3.64,0.00,0.00,490.00,258.00,49.00,36.00,0.00,147.00
2013,4,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",103.00,15.00,9.16,0.00,2.02,0.00,3.82,1.00,1.00,1206.00,463.00,0.00,53.00,0.00,690.00
2013,4,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,11.00,3.60,0.58,5.08,0.00,1.74,0.00,0.00,497.00,77.00,51.00,217.00,0.00,152.00
2013,4,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",23.00,6.00,2.30,0.10,1.49,0.00,2.12,0.00,0.00,618.00,150.00,6.00,141.00,0.00,321.00
2013,4,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",56.00,17.00,7.17,0.49,3.89,0.00,5.45,1.00,0.00,821.00,339.00,20.00,140.00,0.00,322.00
2013,4,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",25.00,2.00,0.24,0.00,1.00,0.00,0.76,0.00,0.00,37.00,4.00,0.00,20.00,0.00,13.00
2013,4,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",86.00,23.00,6.56,0.67,4.79,0.00,10.99,1.00,0.00,1307.00,250.00,201.00,256.00,0.00,600.00
2013,4,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",87.00,30.00,6.11,0.86,12.45,0.00,10.58,3.00,0.00,1342.00,422.00,19.00,382.00,0.00,519.00
2013,4,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",60.00,12.00,1.84,0.24,5.72,0.00,4.21,1.00,0.00,558.00,120.00,9.00,166.00,0.00,263.00
2013,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",37.00,11.00,5.13,0.69,1.12,0.00,4.07,1.00,0.00,705.00,271.00,35.00,78.00,0.00,321.00
2013,4,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",157.00,34.00,11.71,0.09,12.34,0.00,9.86,1.00,0.00,2174.00,721.00,11.00,604.00,0.00,838.00
2013,4,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",169.00,26.00,10.55,0.00,9.49,0.00,5.96,1.00,0.00,1243.00,574.00,0.00,368.00,0.00,301.00
2013,4,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",30.00,13.00,6.43,0.64,1.11,0.00,4.82,0.00,0.00,879.00,269.00,71.00,43.00,0.00,496.00
2013,4,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",43.00,13.00,0.92,0.06,7.37,0.00,4.65,1.00,0.00,468.00,40.00,1.00,250.00,0.00,177.00
2013,4,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",29.00,8.00,4.16,0.57,1.51,0.00,1.76,1.00,0.00,257.00,119.00,24.00,38.00,0.00,76.00
2013,4,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",29.00,7.00,1.38,0.00,1.10,0.00,4.52,0.00,0.00,491.00,48.00,0.00,59.00,0.00,384.00
2013,4,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",33.00,9.00,5.53,0.00,2.24,0.00,1.23,1.00,0.00,532.00,379.00,0.00,61.00,0.00,92.00
2013,4,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",29.00,8.00,4.70,0.00,0.07,0.00,3.23,1.00,0.00,756.00,441.00,0.00,7.00,0.00,308.00
2013,4,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",30.00,12.00,7.21,0.00,0.54,0.00,4.25,1.00,0.00,751.00,465.00,0.00,15.00,0.00,271.00
2013,4,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",27.00,7.00,3.10,0.68,0.96,0.00,2.26,0.00,0.00,236.00,72.00,38.00,65.00,0.00,61.00
2013,4,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",42.00,11.00,1.78,0.00,8.42,0.00,0.80,0.00,0.00,539.00,81.00,0.00,260.00,0.00,198.00
2013,4,MQ,American Eagle Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",26.00,9.00,1.98,0.00,1.79,0.00,5.23,2.00,0.00,756.00,268.00,0.00,90.00,0.00,398.00
2013,4,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",60.00,6.00,3.66,0.00,0.16,0.00,2.18,7.00,0.00,409.00,286.00,0.00,4.00,0.00,119.00
2013,4,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",8.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,128.00,128.00,0.00,0.00,0.00,0.00
2013,4,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",23.00,2.00,0.94,0.00,0.10,0.00,0.96,0.00,0.00,166.00,66.00,0.00,8.00,0.00,92.00
2013,4,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,US,US Airways Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",365.00,65.00,29.55,0.18,15.63,0.47,19.17,1.00,0.00,2709.00,1277.00,6.00,423.00,30.00,973.00
2013,4,US,US Airways Inc.,MIA,"Miami, FL: Miami International",307.00,81.00,20.05,0.27,41.02,0.48,19.18,1.00,3.00,3021.00,776.00,9.00,1290.00,23.00,923.00
2013,4,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1728.00,335.00,61.73,6.08,175.79,1.00,90.40,35.00,5.00,15875.00,3005.00,763.00,7207.00,15.00,4885.00
2013,4,US,US Airways Inc.,MCO,"Orlando, FL: Orlando International",775.00,190.00,57.43,1.27,86.43,0.16,44.71,1.00,2.00,9382.00,3371.00,157.00,2769.00,12.00,3073.00
2013,4,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1584.00,254.00,56.48,1.73,110.25,0.00,85.54,25.00,1.00,12248.00,2815.00,122.00,5002.00,0.00,4309.00
2013,4,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7477.00,1108.00,255.91,13.85,518.48,2.63,317.14,53.00,9.00,52386.00,14503.00,1375.00,18738.00,122.00,17648.00
2013,4,US,US Airways Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",296.00,70.00,19.55,0.00,42.84,0.00,7.62,0.00,0.00,2924.00,1106.00,0.00,1296.00,0.00,522.00
2013,4,US,US Airways Inc.,PVD,"Providence, RI: Theodore Francis Green State",179.00,27.00,16.10,0.00,5.30,0.00,5.60,0.00,0.00,1273.00,889.00,0.00,220.00,0.00,164.00
2013,4,US,US Airways Inc.,JFK,"New York, NY: John F. Kennedy International",238.00,47.00,16.29,0.00,23.60,0.00,7.11,0.00,0.00,3568.00,1062.00,0.00,1912.00,0.00,594.00
2013,4,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",603.00,158.00,35.62,1.98,95.46,1.02,23.92,1.00,5.00,6646.00,1699.00,121.00,3472.00,75.00,1279.00
2013,4,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",608.00,133.00,27.81,1.04,69.91,0.00,34.24,1.00,0.00,5137.00,1155.00,76.00,2246.00,0.00,1660.00
2013,4,US,US Airways Inc.,BDL,"Hartford, CT: Bradley International",193.00,40.00,11.52,2.04,12.29,0.14,14.02,1.00,0.00,1629.00,460.00,116.00,435.00,12.00,606.00
2013,4,US,US Airways Inc.,MCI,"Kansas City, MO: Kansas City International",197.00,24.00,6.60,0.79,12.99,0.00,3.62,0.00,0.00,1047.00,517.00,34.00,311.00,0.00,185.00
2013,4,US,US Airways Inc.,ORF,"Norfolk, VA: Norfolk International",78.00,9.00,2.11,0.80,1.30,0.00,4.79,1.00,0.00,497.00,213.00,115.00,29.00,0.00,140.00
2013,4,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",545.00,139.00,33.03,0.23,78.13,0.00,27.61,2.00,2.00,5533.00,1510.00,12.00,2573.00,0.00,1438.00
2013,4,US,US Airways Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",56.00,9.00,2.78,0.00,2.03,0.00,4.19,0.00,0.00,335.00,83.00,0.00,69.00,0.00,183.00
2013,4,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3899.00,666.00,153.78,6.16,360.41,2.09,143.56,34.00,8.00,32667.00,9559.00,176.00,14073.00,143.00,8716.00
2013,4,US,US Airways Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",384.00,49.00,20.14,0.00,17.90,0.00,10.96,1.00,0.00,1808.00,845.00,0.00,490.00,0.00,473.00
2013,4,US,US Airways Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",341.00,70.00,18.54,0.03,40.76,0.08,10.60,0.00,0.00,3169.00,1003.00,1.00,1702.00,3.00,460.00
2013,4,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1128.00,300.00,55.68,0.74,196.47,0.41,46.70,46.00,0.00,15399.00,2840.00,72.00,10397.00,13.00,2077.00
2013,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",595.00,171.00,35.66,1.48,102.08,0.00,31.78,15.00,2.00,14682.00,2124.00,222.00,9737.00,0.00,2599.00
2013,4,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",530.00,134.00,34.64,1.16,65.88,0.57,31.75,3.00,0.00,6606.00,2197.00,153.00,2167.00,27.00,2062.00
2013,4,US,US Airways Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",33.00,4.00,1.92,0.00,1.28,0.00,0.80,0.00,0.00,211.00,146.00,0.00,45.00,0.00,20.00
2013,4,US,US Airways Inc.,AUS,"Austin, TX: Austin - Bergstrom International",51.00,8.00,2.07,0.53,3.26,0.00,2.15,0.00,0.00,623.00,97.00,178.00,140.00,0.00,208.00
2013,4,US,US Airways Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",203.00,36.00,5.22,0.00,23.42,0.00,7.36,0.00,0.00,1293.00,189.00,0.00,743.00,0.00,361.00
2013,4,US,US Airways Inc.,RSW,"Fort Myers, FL: Southwest Florida International",300.00,76.00,18.05,0.66,46.41,0.00,10.88,0.00,0.00,2945.00,800.00,21.00,1237.00,0.00,887.00
2013,4,US,US Airways Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",463.00,116.00,24.78,0.39,71.69,0.35,18.79,0.00,0.00,3956.00,1092.00,15.00,1793.00,7.00,1049.00
2013,4,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",465.00,91.00,38.09,0.21,40.20,0.81,11.69,1.00,0.00,4074.00,2061.00,20.00,1439.00,29.00,525.00
2013,4,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",361.00,131.00,33.95,0.00,85.82,1.00,10.22,3.00,6.00,7945.00,2040.00,0.00,5196.00,76.00,633.00
2013,4,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4775.00,545.00,138.55,6.74,263.32,2.43,133.96,32.00,2.00,24578.00,9728.00,371.00,6958.00,124.00,7397.00
2013,4,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",417.00,137.00,34.64,0.36,78.66,0.00,23.35,0.00,1.00,7834.00,2353.00,27.00,3895.00,0.00,1559.00
2013,4,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",493.00,143.00,48.05,0.05,76.13,0.00,18.78,2.00,2.00,6193.00,2651.00,1.00,2445.00,0.00,1096.00
2013,4,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",334.00,80.00,23.16,0.00,37.92,1.05,17.87,0.00,2.00,2820.00,731.00,0.00,1167.00,19.00,903.00
2013,4,US,US Airways Inc.,PDX,"Portland, OR: Portland International",173.00,45.00,13.57,0.00,20.46,1.08,9.88,0.00,1.00,1737.00,600.00,0.00,524.00,58.00,555.00
2013,4,US,US Airways Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",50.00,10.00,2.61,0.00,7.09,0.29,0.00,0.00,1.00,404.00,191.00,0.00,208.00,5.00,0.00
2013,4,US,US Airways Inc.,IND,"Indianapolis, IN: Indianapolis International",117.00,22.00,6.59,0.00,9.64,0.00,5.77,1.00,0.00,860.00,267.00,0.00,254.00,0.00,339.00
2013,4,US,US Airways Inc.,DEN,"Denver, CO: Denver International",367.00,92.00,23.58,0.39,52.75,0.00,15.28,7.00,0.00,4272.00,1272.00,7.00,2102.00,0.00,891.00
2013,4,US,US Airways Inc.,OGG,"Kahului, HI: Kahului Airport",36.00,9.00,4.04,0.00,3.96,0.00,1.00,0.00,0.00,342.00,143.00,0.00,144.00,0.00,55.00
2013,4,US,US Airways Inc.,ONT,"Ontario, CA: Ontario International",120.00,8.00,4.28,0.00,1.19,0.69,1.84,0.00,0.00,234.00,121.00,0.00,23.00,18.00,72.00
2013,4,US,US Airways Inc.,LIH,"Lihue, HI: Lihue Airport",30.00,7.00,3.66,0.00,2.14,0.20,1.00,0.00,1.00,582.00,306.00,0.00,101.00,12.00,163.00
2013,4,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",260.00,74.00,19.80,0.81,34.39,1.10,17.90,1.00,0.00,2807.00,629.00,153.00,842.00,31.00,1152.00
2013,4,US,US Airways Inc.,OMA,"Omaha, NE: Eppley Airfield",59.00,3.00,0.10,0.00,2.55,0.00,0.35,0.00,0.00,57.00,2.00,0.00,48.00,0.00,7.00
2013,4,US,US Airways Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",20.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,98.00,0.00,0.00
2013,4,US,US Airways Inc.,CMH,"Columbus, OH: John Glenn Columbus International",60.00,6.00,3.36,0.00,1.73,0.00,0.91,0.00,0.00,147.00,93.00,0.00,31.00,0.00,23.00
2013,4,US,US Airways Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",59.00,5.00,1.30,0.00,1.60,0.30,1.79,0.00,0.00,161.00,33.00,0.00,41.00,17.00,70.00
2013,4,US,US Airways Inc.,GEG,"Spokane, WA: Spokane International",56.00,13.00,3.77,0.00,6.49,1.00,1.74,0.00,0.00,277.00,93.00,0.00,121.00,26.00,37.00
2013,4,US,US Airways Inc.,RNO,"Reno, NV: Reno/Tahoe International",95.00,14.00,5.80,0.00,5.64,0.00,2.56,0.00,0.00,472.00,261.00,0.00,119.00,0.00,92.00
2013,4,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",180.00,38.00,9.66,0.00,18.68,1.00,8.65,0.00,0.00,1276.00,306.00,0.00,429.00,32.00,509.00
2013,4,US,US Airways Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",61.00,6.00,1.91,0.00,1.76,0.00,2.33,0.00,0.00,186.00,52.00,0.00,46.00,0.00,88.00
2013,4,US,US Airways Inc.,SMF,"Sacramento, CA: Sacramento International",150.00,19.00,8.49,0.00,6.63,0.82,3.07,0.00,0.00,456.00,231.00,0.00,143.00,18.00,64.00
2013,4,US,US Airways Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",150.00,14.00,7.87,0.00,4.82,0.00,1.31,0.00,0.00,535.00,380.00,0.00,120.00,0.00,35.00
2013,4,US,US Airways Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",287.00,56.00,16.30,0.16,27.69,1.00,10.85,1.00,0.00,2041.00,681.00,6.00,869.00,20.00,465.00
2013,4,US,US Airways Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",171.00,7.00,3.97,0.00,1.10,0.00,1.93,0.00,0.00,303.00,210.00,0.00,34.00,0.00,59.00
2013,4,US,US Airways Inc.,MKE,"Milwaukee, WI: General Mitchell International",60.00,9.00,6.06,0.00,2.20,0.00,0.74,0.00,0.00,412.00,334.00,0.00,58.00,0.00,20.00
2013,4,US,US Airways Inc.,BOI,"Boise, ID: Boise Air Terminal",64.00,9.00,4.62,0.00,3.36,0.00,1.02,0.00,0.00,387.00,295.00,0.00,75.00,0.00,17.00
2013,4,US,US Airways Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",413.00,56.00,23.69,0.36,13.17,0.00,18.78,1.00,0.00,2560.00,1325.00,16.00,405.00,0.00,814.00
2013,4,US,US Airways Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30.00,17.00,2.84,0.00,12.34,0.34,1.47,0.00,5.00,629.00,166.00,0.00,396.00,15.00,52.00
2013,4,US,US Airways Inc.,STL,"St. Louis, MO: St Louis Lambert International",159.00,11.00,5.06,0.00,3.67,0.00,2.27,1.00,1.00,400.00,258.00,0.00,84.00,0.00,58.00
2013,4,US,US Airways Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",112.00,14.00,5.97,0.79,2.25,0.00,5.00,0.00,0.00,662.00,286.00,15.00,56.00,0.00,305.00
2013,4,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,US,US Airways Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",204.00,31.00,9.42,0.00,14.64,0.06,6.88,1.00,1.00,1592.00,704.00,0.00,404.00,1.00,483.00
2013,4,US,US Airways Inc.,RIC,"Richmond, VA: Richmond International",108.00,14.00,5.29,0.63,4.82,0.00,3.26,0.00,0.00,683.00,373.00,10.00,105.00,0.00,195.00
2013,4,US,US Airways Inc.,BNA,"Nashville, TN: Nashville International",52.00,4.00,0.67,0.55,1.62,0.00,1.16,0.00,0.00,124.00,21.00,26.00,39.00,0.00,38.00
2013,4,US,US Airways Inc.,ALB,"Albany, NY: Albany International",56.00,13.00,6.15,0.00,4.66,0.00,2.19,0.00,0.00,585.00,352.00,0.00,85.00,0.00,148.00
2013,4,US,US Airways Inc.,STT,"Charlotte Amalie, VI: Cyril E King",59.00,15.00,7.11,0.00,5.64,0.00,2.25,0.00,0.00,1186.00,797.00,0.00,175.00,0.00,214.00
2013,4,US,US Airways Inc.,JAX,"Jacksonville, FL: Jacksonville International",209.00,29.00,11.03,0.00,12.43,0.00,5.55,0.00,0.00,1015.00,513.00,0.00,303.00,0.00,199.00
2013,4,US,US Airways Inc.,SAT,"San Antonio, TX: San Antonio International",60.00,28.00,6.91,0.00,14.91,0.00,6.18,0.00,0.00,1269.00,463.00,0.00,466.00,0.00,340.00
2013,4,US,US Airways Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",55.00,9.00,3.79,0.00,1.28,0.00,3.93,0.00,0.00,289.00,110.00,0.00,36.00,0.00,143.00
2013,4,US,US Airways Inc.,ILM,"Wilmington, NC: Wilmington International",29.00,5.00,3.45,0.70,0.85,0.00,0.00,0.00,0.00,186.00,129.00,21.00,36.00,0.00,0.00
2013,4,US,US Airways Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",42.00,12.00,6.37,0.00,2.55,0.00,3.08,0.00,0.00,351.00,161.00,0.00,47.00,0.00,143.00
2013,4,US,US Airways Inc.,PWM,"Portland, ME: Portland International Jetport",30.00,8.00,2.73,0.00,2.26,0.00,3.01,0.00,0.00,316.00,68.00,0.00,88.00,0.00,160.00
2013,4,US,US Airways Inc.,CHS,"Charleston, SC: Charleston AFB/International",26.00,8.00,4.55,0.00,2.01,0.00,1.44,0.00,0.00,219.00,140.00,0.00,53.00,0.00,26.00
2013,4,US,US Airways Inc.,MDT,"Harrisburg, PA: Harrisburg International",26.00,4.00,1.03,0.00,0.01,0.00,2.96,0.00,0.00,153.00,25.00,0.00,1.00,0.00,127.00
2013,4,US,US Airways Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",46.00,8.00,1.55,0.84,1.18,0.00,4.43,0.00,0.00,543.00,125.00,107.00,124.00,0.00,187.00
2013,4,US,US Airways Inc.,ROC,"Rochester, NY: Greater Rochester International",30.00,4.00,1.09,0.00,1.51,0.00,1.39,0.00,0.00,144.00,30.00,0.00,41.00,0.00,73.00
2013,4,US,US Airways Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00
2013,4,US,US Airways Inc.,TUS,"Tucson, AZ: Tucson International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,US,US Airways Inc.,BTV,"Burlington, VT: Burlington International",20.00,4.00,0.40,0.20,1.14,0.00,2.27,1.00,0.00,367.00,79.00,25.00,179.00,0.00,84.00
2013,4,US,US Airways Inc.,LGB,"Long Beach, CA: Long Beach Airport",23.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,0.00,0.00,0.00,0.00
2013,4,US,US Airways Inc.,DSM,"Des Moines, IA: Des Moines International",13.00,2.00,1.33,0.00,0.67,0.00,0.00,0.00,0.00,88.00,68.00,0.00,20.00,0.00,0.00
2013,4,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1103.00,154.00,33.65,28.47,35.82,0.17,55.88,0.00,3.00,9505.00,1528.00,879.00,2282.00,16.00,4800.00
2013,4,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",296.00,76.00,13.72,18.07,32.60,0.00,11.61,0.00,0.00,3781.00,538.00,580.00,2114.00,0.00,549.00
2013,4,VX,Virgin America,PHL,"Philadelphia, PA: Philadelphia International",114.00,15.00,2.22,1.39,8.43,0.00,2.96,0.00,0.00,705.00,55.00,30.00,475.00,0.00,145.00
2013,4,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1361.00,336.00,41.12,24.51,209.36,1.00,60.01,0.00,0.00,24591.00,2510.00,1060.00,15994.00,17.00,5010.00
2013,4,VX,Virgin America,PDX,"Portland, OR: Portland International",86.00,4.00,0.26,1.40,0.89,0.00,1.45,0.00,0.00,87.00,5.00,29.00,17.00,0.00,36.00
2013,4,VX,Virgin America,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",163.00,28.00,6.56,1.71,4.24,0.15,15.33,0.00,0.00,1605.00,419.00,50.00,104.00,5.00,1027.00
2013,4,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",243.00,28.00,6.08,1.13,6.50,0.00,14.29,0.00,0.00,1280.00,238.00,25.00,205.00,0.00,812.00
2013,4,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",149.00,26.00,4.72,4.66,7.39,0.00,9.23,0.00,1.00,1151.00,344.00,140.00,248.00,0.00,419.00
2013,4,VX,Virgin America,SAN,"San Diego, CA: San Diego International",144.00,19.00,1.00,0.00,4.63,0.00,13.37,0.00,0.00,1113.00,46.00,0.00,104.00,0.00,963.00
2013,4,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",174.00,58.00,8.15,5.15,32.62,1.00,11.09,0.00,0.00,3949.00,517.00,181.00,2542.00,27.00,682.00
2013,4,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",218.00,37.00,8.57,5.69,4.18,0.00,18.55,0.00,0.00,1626.00,368.00,120.00,87.00,0.00,1051.00
